date,tavg,tmin,tmax,prcp,wdir,wspd,pres
2017-07-21,19.6,13.3,25.6,0.0,321.2463768115942,6.3,1020.7
2017-07-22,22.7,18.3,30.0,0.0,323.6231884057971,10.55,1020.8
2017-07-23,20.7,17.8,25.0,0.0,326.0,14.8,1018.3
2017-07-24,21.3,13.9,27.2,0.0,324.5725806451613,11.0,1016.2
2017-07-25,22.9,15.0,29.4,0.0,323.14516129032256,9.6,1016.2
2017-07-26,22.3,16.1,28.9,0.0,321.71774193548384,9.8,1017.7
2017-07-27,18.1,15.0,21.1,0.0,320.2903225806452,8.1,1020.4
2017-07-28,19.9,14.4,25.6,0.0,318.86290322580646,9.7,1020.5999999999999
2017-07-29,20.8,13.9,27.8,0.0,317.43548387096774,8.4,1020.8
2017-07-30,20.8,15.0,26.7,0.0,316.008064516129,10.6,1024.4
2017-07-31,22.3,16.1,28.9,0.0,314.5806451612903,15.7,1023.7
2017-08-01,23.1,14.4,30.0,0.0,313.1532258064516,9.9,1020.0
2017-08-02,25.0,17.2,31.7,0.0,311.7258064516129,12.1,1016.8
2017-08-03,25.6,18.3,33.3,0.0,310.2983870967742,6.6,1014.0
2017-08-04,25.8,17.8,33.3,0.0,308.8709677419355,6.1,1011.2
2017-08-05,21.4,16.1,27.2,0.0,307.44354838709677,9.1,1013.0
2017-08-06,21.9,16.1,27.2,0.0,306.01612903225805,7.6,1014.0
2017-08-07,22.5,16.7,28.9,0.0,304.58870967741933,7.0,1015.1
2017-08-08,23.5,17.2,30.6,0.0,303.16129032258067,7.4,1014.45
2017-08-09,24.1,17.2,31.7,0.0,301.73387096774195,7.3,1013.8
2017-08-10,23.8,17.2,30.6,0.0,300.30645161290323,8.3,1014.1999999999999
2017-08-11,21.9,16.7,26.7,0.0,298.8790322580645,7.2,1014.5999999999999
2017-08-12,20.35,16.7,24.75,0.0,297.4516129032258,9.3,1015.0
2017-08-13,18.8,16.7,22.8,0.0,296.0241935483871,11.4,1015.4
2017-08-14,18.6,15.0,22.2,0.0,294.5967741935484,10.65,1015.8
2017-08-15,19.2,11.7,25.6,0.0,293.1693548387097,9.9,1014.9
2017-08-16,20.4,13.3,26.7,0.0,291.741935483871,7.0,1018.7
2017-08-17,20.5,17.2,25.0,0.0,290.31451612903226,7.4,1021.4
2017-08-18,19.2,15.0,23.3,0.0,288.88709677419354,7.4,1021.3
2017-08-19,19.8,15.0,25.0,0.0,287.4596774193548,10.9,1022.0
2017-08-20,19.2,12.8,24.4,0.0,286.0322580645161,10.3,1020.9
2017-08-21,21.1,16.1,27.8,0.0,284.60483870967744,13.0,1018.8
2017-08-22,23.2,15.6,30.6,0.0,283.1774193548387,10.0,1015.9
2017-08-23,20.2,16.7,24.4,0.0,281.75,7.0,1016.6
2017-08-24,18.4,15.0,22.2,0.0,280.3225806451613,9.0,1018.1
2017-08-25,18.5,11.7,24.4,0.0,278.89516129032256,10.4,1018.6
2017-08-26,20.5,12.2,27.8,0.0,277.4677419354839,12.6,1020.6
2017-08-27,22.6,14.4,30.6,0.0,276.0403225806452,10.5,1017.8
2017-08-28,23.1,15.6,31.1,0.0,274.61290322580646,6.0,1012.7
2017-08-29,23.2,17.2,31.1,0.0,273.18548387096774,9.0,1011.3
2017-08-30,20.1,17.2,25.0,0.0,271.758064516129,8.8,1016.0
2017-08-31,19.9,17.8,23.9,0.0,270.3306451612903,7.0,1020.3
2017-09-01,21.2,14.4,27.8,0.0,268.9032258064516,13.3,1019.7
2017-09-02,23.5,15.0,31.7,0.0,267.4758064516129,9.3,1015.9
2017-09-03,24.1,16.7,31.7,0.0,266.0483870967742,9.5,1015.9
2017-09-04,23.8,15.6,30.6,0.0,264.6209677419355,10.6,1015.5
2017-09-05,24.0,18.9,28.3,0.0,263.19354838709677,7.1,1012.4
2017-09-06,22.5,18.3,27.8,0.0,261.76612903225805,5.7,1013.9
2017-09-07,20.9,17.8,24.4,0.0,260.33870967741933,5.9,1013.1
2017-09-08,20.4,18.9,22.8,0.0,258.9112903225806,5.7,1017.0333333333334
2017-09-09,17.9,16.7,20.6,0.0,257.48387096774195,10.3,1020.9666666666667
2017-09-10,18.9,15.0,23.3,0.0,256.05645161290323,7.6,1024.9
2017-09-11,18.4,10.0,26.7,0.0,254.6290322580645,6.3,1020.4
2017-09-12,20.2,13.9,25.0,0.0,253.2016129032258,10.4,1015.6
2017-09-13,16.8,12.8,20.6,0.0,251.77419354838707,6.7,1015.0
2017-09-14,17.2,11.7,23.3,0.0,250.34677419354838,6.9,1014.5
2017-09-15,16.2,8.3,23.9,0.0,248.9193548387097,5.7,1018.1
2017-09-16,16.0,10.0,23.9,0.0,247.49193548387098,4.5,1015.5
2017-09-17,14.5,12.2,18.9,0.0,246.06451612903226,8.4,1012.7
2017-09-18,13.4,11.1,17.2,0.0,244.63709677419354,9.4,1009.9
2017-09-19,12.8,10.6,16.1,0.0,243.20967741935482,8.7,1007.1
2017-09-20,12.0,10.6,13.9,0.0,241.78225806451613,5.0,1010.45
2017-09-21,12.6,10.6,17.8,0.0,240.3548387096774,4.2,1013.8
2017-09-22,14.8,10.6,20.6,0.0,238.92741935483872,4.6,1017.4
2017-09-23,16.1,12.2,20.6,0.0,237.5,4.65,1018.9
2017-09-24,15.2,8.9,22.2,0.0,236.07258064516128,4.7,1020.6
2017-09-25,16.5,13.9,18.9,0.0,234.64516129032256,4.6,1019.8
2017-09-26,17.0,11.7,22.8,0.0,233.21774193548387,8.7,1021.3
2017-09-27,18.4,11.7,26.1,0.0,231.79032258064515,8.2,1018.5
2017-09-28,20.1,11.7,30.6,0.0,230.36290322580646,3.9,1013.2
2017-09-29,17.0,14.4,20.0,0.0,228.93548387096774,11.6,1016.0
2017-09-30,14.8,12.8,18.9,0.0,227.50806451612902,11.5,1018.8
2017-10-01,13.9,10.6,16.7,0.0,226.0806451612903,7.2,1020.5
2017-10-02,11.9,8.3,16.7,0.0,224.6532258064516,7.7,1021.8
2017-10-03,13.1,6.1,20.6,0.0,223.2258064516129,11.2,1024.8
2017-10-04,12.7,6.1,20.0,0.0,221.7983870967742,7.35,1022.0
2017-10-05,12.5,5.6,20.6,0.0,220.3709677419355,3.5,1019.85
2017-10-06,12.9,7.8,19.4,0.0,218.94354838709677,15.2,1017.7
2017-10-07,13.5,10.0,17.2,0.0,217.51612903225805,11.1,1015.0
2017-10-08,11.3,8.3,16.1,0.0,216.08870967741933,4.8,1024.1
2017-10-09,11.0,5.0,17.8,0.0,214.66129032258064,5.2,1021.5999999999999
2017-10-10,10.9,7.8,15.0,0.0,213.23387096774195,7.0,1019.1
2017-10-11,9.7,6.7,13.9,0.0,211.80645161290323,6.65,1016.6
2017-10-12,8.8,7.8,10.0,0.0,210.3790322580645,6.3,1019.55
2017-10-13,8.9,5.6,12.2,0.0,208.9516129032258,6.6,1022.5
2017-10-14,8.0,2.8,13.9,0.0,207.52419354838707,4.7,1032.6
2017-10-15,10.0,3.9,17.2,0.0,206.09677419354838,4.0,1027.0
2017-10-16,11.4,6.1,17.8,0.0,204.66935483870967,9.7,1022.7
2017-10-17,12.8,9.4,16.7,0.0,203.24193548387098,11.0,1017.8
2017-10-18,12.4,8.9,18.9,0.0,201.81451612903226,12.9,1009.6
2017-10-19,11.8,10.6,12.8,0.0,200.38709677419354,9.6,1008.5
2017-10-20,10.2,7.8,12.2,0.0,198.95967741935482,13.6,1007.4
2017-10-21,9.8,7.2,15.0,0.0,197.53225806451613,8.6,1013.65
2017-10-22,13.6,10.0,15.6,0.0,196.1048387096774,14.0,1019.9
2017-10-23,12.4,8.9,18.9,0.0,194.6774193548387,5.6,1036.3
2017-10-24,11.5,6.1,18.3,0.0,193.25,7.8,1030.8
2017-10-25,10.3,6.1,15.6,0.0,191.82258064516128,8.1,1027.6
2017-10-26,12.0,11.1,14.4,0.0,190.39516129032256,13.8,1024.4
2017-10-27,12.4,8.9,18.9,0.0,188.96774193548387,15.4,1021.7
2017-10-28,11.3,6.7,17.8,0.0,187.54032258064515,4.1,1016.6
2017-10-29,10.0,7.8,13.3,0.0,186.11290322580643,2.9,1019.2
2017-10-30,10.7,5.6,17.2,0.0,184.68548387096774,9.1,1021.8
2017-10-31,8.1,2.8,15.6,0.0,183.25806451612902,4.8,1017.1
2017-11-01,11.1,8.9,13.3,0.0,181.8306451612903,8.5,1009.6
2017-11-02,8.6,6.1,10.6,0.0,180.40322580645162,12.9,1012.0
2017-11-03,3.7,1.7,6.7,0.0,178.9758064516129,10.2,1014.4
2017-11-04,3.9,2.2,5.6,0.0,177.54838709677418,3.3,1016.225
2017-11-05,3.2,2.2,5.0,0.0,176.1209677419355,7.3,1018.05
2017-11-06,4.5,2.2,8.3,0.0,174.69354838709677,4.0,1019.875
2017-11-07,6.4,2.2,9.4,0.0,173.26612903225805,7.9,1021.7
2017-11-08,9.8,6.7,13.3,0.0,171.83870967741936,12.2,1010.2
2017-11-09,9.0,7.8,11.1,0.0,170.41129032258064,6.7,1007.8
2017-11-10,7.2,3.3,10.6,0.0,168.98387096774192,2.8,1013.0
2017-11-11,8.2,2.8,12.2,0.0,167.55645161290323,3.5,1015.9
2017-11-12,10.5,8.9,13.3,0.0,166.1290322580645,5.3,1011.45
2017-11-13,10.1,7.8,12.8,0.0,164.7016129032258,20.2,1007.0
2017-11-14,10.7,7.2,13.3,0.0,163.2741935483871,17.3,1014.2
2017-11-15,8.9,6.7,12.8,0.0,161.84677419354838,7.5,1004.3
2017-11-16,7.0,6.1,7.8,0.0,160.41935483870967,9.6,1011.45
2017-11-17,7.7,6.7,10.6,0.0,158.99193548387095,11.1,1018.6
2017-11-18,8.3,6.7,11.7,0.0,157.56451612903226,3.5,1024.1
2017-11-19,7.1,3.9,12.8,0.0,156.13709677419354,6.9,1011.5
2017-11-20,8.0,3.9,10.6,0.0,154.70967741935482,4.9,1012.2333333333333
2017-11-21,7.9,2.8,12.8,0.0,153.28225806451613,5.2,1012.9666666666667
2017-11-22,15.1,12.2,20.6,0.0,151.8548387096774,5.7,1013.7
2017-11-23,12.7,9.4,16.1,0.0,150.4274193548387,11.9,1016.2
2017-11-24,9.9,8.9,11.7,0.0,149.0,12.6,1018.7
2017-11-25,8.6,6.1,10.0,0.0,149.0,4.0,1013.0
2017-11-26,9.6,6.1,13.3,0.0,149.0,11.4,1016.8
2017-11-27,7.8,6.1,10.6,0.0,149.0,7.8,1020.6
2017-11-28,7.3,6.7,8.3,0.0,149.0,6.4,1024.4
2017-11-29,7.9,6.1,11.1,0.0,149.0,5.6,1028.2
2017-11-30,6.9,5.6,8.3,0.0,149.0,6.7,1021.1
2017-12-01,6.9,4.4,9.4,0.0,149.0,7.4,1017.0
2017-12-02,6.0,5.0,6.7,0.0,149.0,5.6,1012.9
2017-12-03,5.7,3.9,7.2,0.0,149.0,3.8,1021.0666666666667
2017-12-04,2.3,0.0,4.4,0.0,149.0,1.6,1029.2333333333333
2017-12-05,3.4,0.6,7.8,0.0,149.0,12.1,1037.4
2017-12-06,5.7,2.8,11.1,0.0,149.0,6.75,1036.8
2017-12-07,3.1,-0.6,10.0,0.0,149.0,1.4,1033.9
2017-12-08,0.7,-1.1,2.8,0.0,149.0,5.9,1033.3
2017-12-09,1.2,-1.7,5.0,0.0,149.0,2.9,1031.55
2017-12-10,2.9,0.0,8.3,0.0,149.0,2.8,1029.8
2017-12-11,2.4,-1.7,8.9,0.0,149.0,6.7,1030.6
2017-12-12,3.0,-0.6,7.2,0.0,149.0,3.6,1031.4
2017-12-13,4.8,0.0,8.9,0.0,149.0,3.3,1030.2
2017-12-14,4.1,0.6,9.4,0.0,149.0,3.0,1027.0
2017-12-15,5.0,2.8,6.7,0.0,149.0,6.0,1023.6
2017-12-16,5.5,2.8,7.8,0.0,149.0,3.9,1021.5
2017-12-17,8.8,6.1,11.1,0.0,149.0,14.5,1019.4
2017-12-18,8.6,6.1,10.6,0.0,148.64705882352942,7.3,1012.05
2017-12-19,7.0,5.6,10.6,0.0,148.2941176470588,14.5,1004.7
2017-12-20,4.1,-0.6,7.2,0.0,147.94117647058823,9.0,1022.1
2017-12-21,2.0,-1.1,5.6,0.0,147.58823529411765,5.0,1029.7
2017-12-22,3.9,2.8,5.0,0.0,147.23529411764707,7.6,1030.5
2017-12-23,1.6,-1.1,4.4,0.0,146.88235294117646,10.9,1031.3
2017-12-24,1.0,-1.1,3.9,0.0,146.52941176470588,3.9,1025.2
2017-12-25,0.9,0.0,1.7,0.0,146.1764705882353,1.0,1025.3333333333333
2017-12-26,1.7,0.0,4.4,0.0,145.8235294117647,1.1,1025.4666666666667
2017-12-27,2.7,1.1,4.4,0.0,145.47058823529412,0.5,1025.6
2017-12-28,6.9,3.9,9.4,0.0,145.11764705882354,7.2,1019.1
2017-12-29,8.8,6.7,12.8,0.0,144.76470588235293,8.6,1020.7
2017-12-30,7.5,5.0,9.4,0.0,144.41176470588235,11.0,1022.3
2017-12-31,5.0,1.9500000000000002,8.05,0.0,144.05882352941177,9.6,1024.0666666666666
2018-01-01,2.5,-1.1,6.7,0.0,143.7058823529412,8.2,1025.8333333333333
2018-01-02,4.0,2.2,6.1,0.0,143.35294117647058,7.5,1027.6
2018-01-03,4.2,-1.1,9.4,0.0,143.0,8.6,1022.0999999999999
2018-01-04,5.4,1.7,7.8,0.0,142.64705882352942,2.2,1016.6
2018-01-05,8.8,7.2,10.0,0.0,142.2941176470588,7.9,1016.0
2018-01-06,8.0,6.7,9.4,0.0,141.94117647058823,9.7,1023.5
2018-01-07,6.8,5.6,7.8,0.0,141.58823529411765,2.8,1016.2
2018-01-08,7.7,5.6,8.9,0.0,141.23529411764707,4.0,1008.9
2018-01-09,7.6,6.7,8.3,0.0,140.88235294117646,4.6,1012.0999999999999
2018-01-10,7.0,6.1,8.3,0.0,140.52941176470588,8.5,1015.3
2018-01-11,8.3,6.1,10.6,0.0,140.1764705882353,7.6,1020.15
2018-01-12,10.8,9.4,12.2,0.0,139.8235294117647,11.2,1025.0
2018-01-13,10.2,8.3,13.3,0.0,139.47058823529412,8.2,1028.9
2018-01-14,7.9,5.6,12.8,0.0,139.11764705882354,6.4,1021.7
2018-01-15,10.2,5.0,17.8,0.0,138.76470588235293,11.7,1015.5
2018-01-16,10.3,7.2,13.3,0.0,138.41176470588235,10.1,1021.8
2018-01-17,10.4,6.1,14.4,0.0,138.05882352941177,8.5,1012.8
2018-01-18,7.7,4.4,11.7,0.0,137.7058823529412,9.1,1009.7
2018-01-19,6.4,3.3,8.9,0.0,137.35294117647058,10.8,1012.4
2018-01-20,7.4,5.0,10.0,0.0,137.0,12.7,1012.25
2018-01-21,9.4,5.6,12.2,0.0,144.0,17.5,1012.1
2018-01-22,6.8,4.4,8.9,0.0,145.55555555555554,12.2,1013.35
2018-01-23,6.4,5.0,7.8,0.0,147.11111111111111,6.2,1014.6
2018-01-24,7.9,5.6,9.4,0.0,148.66666666666666,8.6,1005.2
2018-01-25,5.2,3.3,7.2,0.0,150.22222222222223,9.1,1012.2
2018-01-26,5.1,4.4,6.1,0.0,151.77777777777777,10.6,1019.2
2018-01-27,7.9,5.6,10.0,0.0,153.33333333333334,14.9,1018.5
2018-01-28,9.4,6.7,14.4,0.0,154.88888888888889,6.2,1019.1333333333333
2018-01-29,8.9,7.2,10.6,0.0,156.44444444444446,11.4,1019.7666666666667
2018-01-30,7.2,5.6,9.4,0.0,158.0,15.5,1020.4
2018-01-31,6.8,5.0,8.3,0.0,158.42857142857142,10.9,1023.8
2018-02-01,7.5,6.7,8.3,0.0,158.85714285714286,5.2,1022.4
2018-02-02,10.9,7.2,13.3,0.0,159.28571428571428,12.4,1023.3833333333333
2018-02-03,10.6,10.0,11.1,0.0,159.71428571428572,10.7,1024.3666666666666
2018-02-04,12.0,10.6,13.9,0.0,160.14285714285714,15.9,1025.35
2018-02-05,9.6,8.3,10.6,0.0,160.57142857142858,12.3,1026.3333333333333
2018-02-06,9.2,7.8,10.6,0.0,161.0,9.2,1027.3166666666666
2018-02-07,10.9,8.9,12.8,0.0,160.9,5.1,1028.3
2018-02-08,10.8,7.2,12.8,0.0,160.8,13.4,1022.4
2018-02-09,7.0,5.0,9.4,0.0,160.7,6.8,1025.4
2018-02-10,4.4,1.7,7.2,0.0,160.6,6.1,1028.4
2018-02-11,4.0,0.6,8.3,0.0,160.5,6.8,1016.7
2018-02-12,4.1,0.6,7.8,0.0,160.4,11.7,1026.2
2018-02-13,3.9,-1.7,10.0,0.0,160.3,4.3,1024.2
2018-02-14,4.8,3.3,6.1,0.0,160.2,8.2,1019.0
2018-02-15,6.05,4.449999999999999,7.5,0.0,160.1,11.8,1019.66
2018-02-16,7.3,5.6,8.9,0.0,160.0,15.4,1020.3199999999999
2018-02-17,8.2,6.1,10.6,0.0,169.0,21.7,1020.98
2018-02-18,2.7,0.6,5.6,0.0,164.16666666666666,23.6,1021.64
2018-02-19,0.9,-1.1,2.8,0.0,159.33333333333334,12.8,1022.3
2018-02-20,0.6,-1.7,2.8,0.0,154.5,9.05,1023.6
2018-02-21,-0.5,-3.9,2.2,0.0,149.66666666666666,5.3,1025.3
2018-02-22,0.5,-2.2,3.9,0.0,144.83333333333334,9.7,1027.0
2018-02-23,0.1,-3.9,4.4,0.0,140.0,11.4,1022.0333333333333
2018-02-24,4.8,2.8,6.7,0.0,140.48387096774192,9.4,1017.0666666666667
2018-02-25,5.4,3.3,6.7,0.0,140.96774193548387,16.2,1012.1
2018-02-26,3.5,-0.6,8.3,0.0,141.4516129032258,4.8,1021.4
2018-02-27,5.8,2.8,8.9,0.0,141.93548387096774,12.8,1015.15
2018-02-28,6.5,4.4,8.9,0.0,142.41935483870967,9.2,1008.9
2018-03-01,6.8,2.8,10.6,0.0,142.90322580645162,6.8,1000.3
2018-03-02,5.2,2.8,8.3,0.0,143.38709677419354,5.3,1005.5
2018-03-03,5.1,0.0,10.6,0.0,143.8709677419355,9.2,1013.9
2018-03-04,4.3,0.6,9.4,0.0,144.3548387096774,8.2,1022.1
2018-03-05,6.7,4.4,9.4,0.0,144.83870967741936,6.2,1028.8
2018-03-06,6.7,1.7,11.1,0.0,145.32258064516128,9.9,1026.8
2018-03-07,6.1,1.7,10.0,0.3,145.80645161290323,12.4,1016.6
2018-03-08,8.2,5.0,12.2,0.2,146.29032258064515,9.9,1006.5
2018-03-09,7.5,3.9,10.0,0.1,146.7741935483871,9.6,1016.6
2018-03-10,6.5,0.0,14.4,0.0,147.25806451612902,7.0,1016.4333333333334
2018-03-11,10.05,2.5,18.6,0.0,147.74193548387098,8.966666666666667,1016.2666666666667
2018-03-12,13.6,5.0,22.8,0.0,148.2258064516129,10.933333333333334,1016.1
2018-03-13,14.3,8.3,19.4,0.0,148.70967741935485,12.9,1013.8666666666667
2018-03-14,10.55,4.45,16.35,0.0,149.19354838709677,10.75,1011.6333333333333
2018-03-15,6.8,0.6,13.3,0.0,149.67741935483872,8.6,1009.4
2018-03-16,8.4,1.7,13.9,0.0,150.16129032258064,9.7,1010.1
2018-03-17,7.9,2.8,13.3,0.0,150.6451612903226,8.1,1013.1
2018-03-18,8.9,5.0,13.3,0.0,151.1290322580645,5.6,1021.1
2018-03-19,7.7,2.8,12.2,0.0,151.61290322580646,5.2,1024.1
2018-03-20,6.9,0.6,12.8,0.0,152.09677419354838,6.4,1018.3
2018-03-21,7.9,1.7,15.0,0.0,152.58064516129033,4.2,1006.6
2018-03-22,7.0,4.4,9.4,0.0,153.06451612903226,9.6,1008.35
2018-03-23,5.6,2.8,9.4,0.0,153.5483870967742,8.3,1010.1
2018-03-24,6.2,1.7,9.4,0.0,154.03225806451613,6.5,1012.2
2018-03-25,6.6,2.2,11.7,0.0,154.51612903225805,7.2,1018.5500000000001
2018-03-26,7.4,5.6,8.9,0.0,155.0,16.4,1024.9
2018-03-27,10.1,7.8,12.2,0.0,165.0,17.8,1027.1
2018-03-28,9.3,7.2,11.7,0.0,164.0,7.5,1027.5
2018-03-29,10.4,7.8,13.9,0.0,163.0,9.0,1027.9
2018-03-30,11.6,9.4,15.0,0.0,162.0,11.4,1023.1
2018-03-31,10.7,7.8,15.0,0.0,161.0,8.3,1018.75
2018-04-01,7.9,3.9,10.6,0.0,160.0,15.7,1014.4
2018-04-02,7.1,3.3,12.2,0.0,159.0,12.7,1017.4
2018-04-03,8.4,5.6,10.6,0.0,158.0,7.4,1019.1
2018-04-04,7.8,5.6,9.4,0.0,157.0,4.2,1018.4
2018-04-05,10.5,8.3,13.9,0.0,156.0,5.0,1013.15
2018-04-06,13.5,10.6,17.8,0.0,155.0,6.8,1007.9
2018-04-07,12.3,10.6,17.2,0.0,154.0,11.4,997.5
2018-04-08,9.9,8.9,11.7,0.0,153.0,15.9,1009.7
2018-04-09,11.7,7.8,16.7,0.0,151.4,9.7,1021.9
2018-04-10,12.5,8.9,16.7,0.0,149.8,11.2,1011.6
2018-04-11,10.3,7.2,13.9,0.0,148.2,8.7,1008.2
2018-04-12,8.3,6.1,11.7,0.0,146.6,12.4,1014.0
2018-04-13,9.7,6.7,12.8,0.0,145.0,14.3,1011.95
2018-04-14,10.1,8.9,12.2,0.0,147.0,5.8,1009.9
2018-04-15,8.9,7.2,10.6,0.0,149.0,13.0,1007.8499999999999
2018-04-16,7.7,6.1,8.9,0.0,151.0,16.4,1005.8
2018-04-17,9.5,6.7,12.2,0.0,153.0,17.2,1014.5999999999999
2018-04-18,9.4,5.6,14.4,0.0,155.0,8.6,1023.4
2018-04-19,10.5,3.9,16.7,0.0,157.0,5.1,1024.5
2018-04-20,12.0,6.1,17.2,0.0,159.0,6.2,1023.9
2018-04-21,10.8,8.3,13.9,0.0,161.0,12.3,1027.8
2018-04-22,10.5,7.2,14.4,0.0,163.0,10.4,1029.0
2018-04-23,12.6,5.0,19.4,0.0,165.0,13.0,1026.2
2018-04-24,16.8,9.4,26.1,0.0,167.0,13.55,1020.9
2018-04-25,16.6,10.0,23.3,0.0,169.0,14.1,1018.8
2018-04-26,17.8,9.4,27.2,0.0,171.0,10.6,1015.0
2018-04-27,12.9,11.1,16.7,0.0,173.0,13.3,1014.0
2018-04-28,11.0,9.4,13.3,0.0,191.25,9.3,1015.25
2018-04-29,12.7,9.4,17.2,0.0,209.5,10.1,1016.5
2018-04-30,11.7,9.4,14.4,0.0,227.75,8.2,1018.05
2018-05-01,12.6,10.0,16.7,0.0,246.0,5.3,1019.6
2018-05-02,13.9,7.2,20.0,0.0,264.25,6.1,1019.9
2018-05-03,15.9,9.4,24.4,0.0,282.5,7.3,1020.2
2018-05-04,13.8,11.7,17.8,0.0,300.75,7.9,1020.25
2018-05-05,14.8,10.6,20.0,0.0,319.0,14.8,1020.3
2018-05-06,17.1,12.8,23.9,0.0,319.1875,7.3,1016.3
2018-05-07,15.9,12.8,20.0,0.0,319.375,8.2,1022.7
2018-05-08,17.2,10.6,25.6,0.0,319.5625,6.8,1016.5
2018-05-09,15.9,13.9,19.4,0.0,319.75,11.5,1017.6
2018-05-10,13.2,11.1,16.7,0.0,319.9375,8.3,1020.8
2018-05-11,14.3,11.1,18.9,0.0,320.125,4.1,1024.0
2018-05-12,16.5,8.9,23.3,0.0,320.3125,8.6,1019.3
2018-05-13,19.8,11.7,28.3,0.0,320.5,7.0,1013.9
2018-05-14,21.6,13.9,29.4,0.0,320.6875,7.6,1012.9
2018-05-15,17.2,13.3,21.7,0.0,320.875,10.3,1013.7
2018-05-16,16.0,13.9,20.0,0.0,321.0625,9.8,1017.4
2018-05-17,15.3,12.8,18.3,0.0,321.25,8.0,1018.7
2018-05-18,15.4,12.8,18.9,0.0,321.4375,6.2,1017.7
2018-05-19,17.4,14.4,22.2,0.0,321.625,5.7,1015.8
2018-05-20,15.7,12.8,19.4,0.0,321.8125,9.3,1016.75
2018-05-21,16.6,12.2,21.7,0.0,322.0,12.9,1017.7
2018-05-22,18.7,12.2,25.0,0.0,319.0,13.3,1013.2
2018-05-23,20.3,13.9,26.1,0.0,317.0617283950617,9.7,1009.7
2018-05-24,17.0,13.9,21.1,0.0,315.12345679012344,8.9,1017.1
2018-05-25,15.6,12.2,20.0,0.0,313.18518518518516,10.1,1018.675
2018-05-26,15.5,11.7,18.9,0.0,311.24691358024694,6.3,1020.25
2018-05-27,17.1,10.0,23.9,0.0,309.30864197530866,8.0,1021.825
2018-05-28,16.3,11.7,21.1,0.0,307.3703703703704,8.3,1023.4
2018-05-29,14.3,11.7,17.8,0.0,305.4320987654321,9.0,1019.8
2018-05-30,14.1,10.0,18.9,0.0,303.4938271604938,9.7,1016.7
2018-05-31,13.6,11.1,17.2,0.0,301.55555555555554,6.3,1013.6
2018-06-01,15.1,10.0,20.0,0.0,299.61728395061726,7.550000000000001,1022.6
2018-06-02,18.2,12.2,24.4,0.0,297.679012345679,8.8,1023.0
2018-06-03,15.3,12.8,18.3,0.0,295.74074074074076,6.7,1020.9
2018-06-04,14.4,11.1,18.3,0.0,293.8024691358025,7.9,1018.8
2018-06-05,15.5,10.0,20.6,0.0,291.8641975308642,8.15,1016.5
2018-06-06,17.2,10.0,24.4,0.0,289.9259259259259,8.4,1014.0
2018-06-07,16.5,13.9,20.0,0.0,287.98765432098764,10.2,1015.35
2018-06-08,15.1,12.8,17.8,0.0,286.04938271604937,7.0,1016.7
2018-06-09,13.3,10.6,16.7,0.0,284.1111111111111,7.5,1017.45
2018-06-10,13.0,10.0,17.2,0.0,282.17283950617286,12.8,1018.2
2018-06-11,14.5,8.9,20.0,0.0,280.2345679012346,5.1,1022.4
2018-06-12,15.2,8.3,20.0,0.0,278.2962962962963,7.6,1018.1
2018-06-13,16.1,12.8,20.0,0.0,276.358024691358,11.3,1013.7
2018-06-14,15.9,13.3,18.9,0.0,274.41975308641975,8.2,1014.4000000000001
2018-06-15,16.8,10.0,22.2,0.0,272.48148148148147,10.5,1015.1
2018-06-16,18.5,11.7,24.4,0.0,270.5432098765432,8.6,1014.1500000000001
2018-06-17,22.2,14.4,29.4,0.0,268.60493827160496,8.4,1013.2
2018-06-18,23.3,15.6,31.1,0.0,266.6666666666667,7.7,1013.9
2018-06-19,22.3,15.0,30.0,0.0,264.7283950617284,7.7,1017.1
2018-06-20,24.1,18.9,29.4,0.0,262.7901234567901,7.5,1013.9
2018-06-21,18.0,16.1,21.1,0.0,260.85185185185185,10.7,1019.7
2018-06-22,17.5,15.6,20.6,0.0,258.91358024691357,9.2,1021.4
2018-06-23,17.4,14.4,22.8,0.0,256.9753086419753,6.1,1018.4
2018-06-24,18.3,12.8,25.0,0.0,255.03703703703704,11.9,1015.4
2018-06-25,17.7,14.4,22.8,0.0,253.0987654320988,11.100000000000001,1016.4
2018-06-26,17.4,13.3,22.2,0.0,251.1604938271605,10.3,1017.4
2018-06-27,16.8,13.3,20.0,0.0,249.22222222222223,8.3,1018.4
2018-06-28,16.6,13.9,19.4,0.0,247.28395061728395,6.9,1019.3
2018-06-29,18.3,14.4,22.2,0.0,245.34567901234567,7.7,1020.2
2018-06-30,17.2,15.0,18.9,0.0,243.4074074074074,10.7,1022.4
2018-07-01,16.9,14.4,21.1,0.0,241.46913580246914,11.7,1022.8
2018-07-02,16.7,12.8,21.1,0.0,239.53086419753086,7.8,1022.9
2018-07-03,17.5,10.6,23.9,0.0,237.5925925925926,9.8,1020.4
2018-07-04,21.0,14.4,28.9,0.0,235.65432098765433,9.7,1014.1
2018-07-05,22.4,16.1,29.4,0.0,233.71604938271605,9.6,1017.4
2018-07-06,20.6,15.0,26.1,0.0,231.77777777777777,10.6,1020.5
2018-07-07,19.6,16.1,23.9,0.0,229.8395061728395,8.4,1022.4
2018-07-08,20.5,13.3,26.1,0.0,227.90123456790124,12.4,1018.7
2018-07-09,18.8,15.0,22.8,0.0,225.96296296296296,9.2,1020.7
2018-07-10,19.0,15.6,23.9,0.0,224.0246913580247,9.1,1021.35
